# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.069253090387576419;0.4998214359283113;10;0.50131195442875887;10;1;0.0001;0.50131195442875887
0.069517818109585947;0.49850402035773028;10;0.49999061018810936;10;1;0.0001;0.49999061018810936
0.069782545831595461;0.4971900771955165;10;0.49867274871091377;10;1;0.0001;0.49867274871091377
0.070047273553604975;0.49587959728911701;10;0.49735836081732521;10;1;0.0001;0.49735836081732521
0.070312001275614502;0.49457257151026623;10;0.49604743735185658;10;1;0.0001;0.49604743735185658
0.070576728997624016;0.49326899075458264;10;0.49473996918297619;10;1;0.0001;0.49473996918297619
0.07084145671963353;0.49196884594180323;10;0.49343594720334277;10;1;0.0001;0.49343594720334277
0.071106184441643058;0.49067212801555132;10;0.49213536232957256;10;1;0.0001;0.49213536232957256
0.071370912163652572;0.4893788279433417;10;0.49083820550224444;10;1;0.0001;0.49083820550224444
0.0716356398856621;0.48808893671648318;10;0.48954446768580245;10;1;0.0001;0.48954446768580245
0.071900367607671614;0.48680244535000727;10;0.48825413986848387;10;1;0.0001;0.48825413986848387
0.072165095329681128;0.48551934488268766;10;0.48696721306233914;10;1;0.0001;0.48696721306233914
0.072429823051690656;0.48423962637686074;10;0.48568367830305165;10;1;0.0001;0.48568367830305165
0.07269455077370017;0.48296328091844709;10;0.48440352664995906;10;1;0.0001;0.48440352664995906
0.072959278495709698;0.48169029961686433;10;0.4831267491859666;10;1;0.0001;0.4831267491859666
0.073224006217719212;0.48042067360495094;10;0.48185333701746969;10;1;0.0001;0.48185333701746969
0.073488733939728726;0.47915439403890853;10;0.48058328127429695;10;1;0.0001;0.48058328127429695
0.073753461661738254;0.47789145209828504;10;0.47931657310969267;10;1;0.0001;0.47931657310969267
0.074018189383747768;0.47663183898586009;10;0.47805320370020232;10;1;0.0001;0.47805320370020232
0.074282917105757282;0.47537554592756487;10;0.47679316424559187;10;1;0.0001;0.47679316424559187
0.07454764482776681;0.47412256417255122;10;0.47553644596891725;10;1;0.0001;0.47553644596891725
0.074812372549776324;0.47287288499290875;10;0.47428304011624045;10;1;0.0001;0.47428304011624045
0.075077100271785852;0.47162649968381837;10;0.47303293795678375;10;1;0.0001;0.47303293795678375
0.075341827993795366;0.47038339956339031;10;0.47178613078276693;10;1;0.0001;0.47178613078276693
0.07560655571580488;0.46914357597261691;10;0.47054260990936042;10;1;0.0001;0.47054260990936042
0.075871283437814407;0.46790702027529657;10;0.46930236667460845;10;1;0.0001;0.46930236667460845
0.076136011159823921;0.46667372385800521;10;0.46806539243940093;10;1;0.0001;0.46806539243940093
0.076400738881833435;0.46544367813000947;10;0.46683167858738589;10;1;0.0001;0.46683167858738589
0.076665466603842963;0.4642168745232515;10;0.46560121652495462;10;1;0.0001;0.46560121652495462
0.076930194325852477;0.46299330449221243;10;0.46437399768110466;10;1;0.0001;0.46437399768110466
0.077194922047862005;0.46177295951393121;10;0.46315001350745866;10;1;0.0001;0.46315001350745866
